day_cos,day_sin,Arroyo,Calatayud,Mendavia,Miranda,castejon,palazuelos,ebro,mansilla,tranquera,yesa,caudal_arroyo,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
0.0559169901006032,0.9984354211555644,39.92,9.33,533.2,218.9,5.4,3.69,506.809,60.101,62.565,377.129,39.92,9.33,533.2,218.9,1027.0,172.58,3.5
0.9523775757303972,-0.3049212246562894,1.37,7.67,658.5,169.3,6.56,3.22,309.659,39.502,41.024,193.702,1.37,7.67,658.5,169.3,1659.0,133.43,5.31
0.9158642882672872,-0.4014879892059729,1.32,4.61,548.2,307.5,4.98,4.81,156.129,46.489,23.485,295.332,1.32,4.61,548.2,307.5,1038.0,281.0,3.79
-0.2511900638848191,0.9679377830240644,1.2,14.32,381.9,133.6,5.67,2.49,414.908,59.154,37.137,394.631,1.2,14.32,381.9,133.6,1167.0,75.09,4.47
0.436651231956064,0.8996308696522433,0.99,8.17,273.4,83.6,4.74,1.92,355.55,61.175,45.26,392.312,0.99,8.17,273.4,83.6,843.0,36.0,3.59
0.9574851883550392,0.288482432880609,1.19,5.85,456.9,282.8,6.53,5.47,243.285,41.147,26.058,369.53,1.19,5.85,456.9,282.8,1544.0,350.77,3.76
-0.0301203048469081,0.9995462806873572,1.0,24.65,427.1,152.9,7.06,2.65,347.709,59.875,46.217,422.932,1.0,24.65,427.1,152.9,2064.0,87.16,4.74
0.8140460935082179,0.5808002734538008,1.63,4.93,359.9,193.3,5.24,3.99,311.145,60.648,28.347,402.637,1.63,4.93,359.9,193.3,925.0,200.8,3.22
0.5981809144059164,0.8013610881746766,31.23,5.62,784.1,419.6,6.04,5.65,497.069,59.988,56.599,383.713,31.23,5.62,784.1,419.6,1371.0,368.56,3.81
0.886070621534138,0.4635502709028509,1.46,5.53,285.5,114.0,4.8,2.27,477.77,58.796,52.52,383.902,1.46,5.53,285.5,114.0,853.0,58.61,3.2
0.8429415373547828,0.5380051715382996,29.28,6.37,535.7,215.5,5.94,3.85,497.069,49.252,59.121,203.627,29.28,6.37,535.7,215.5,1315.0,188.43,3.56
0.5842981736283684,0.811539059007361,1.37,8.39,272.1,109.1,5.31,2.18,414.345,46.149,75.215,419.661,1.37,8.39,272.1,109.1,1036.0,53.07,3.01
