day_cos,day_sin,aforo_Arroyo,aforo_Calatayud,aforo_Aragon,aforo_Mendavia,aforo_Miranda,aforo_castejon,aforo_palazuelos,embalse_ebro,embalse_mansilla,embalse_tranquera,embalse_yesa,precipitacion_arce,precipitacion_calatayud,precipitacion_anguiamo,precipitacion_caparroso,precipitacion_leza,precipitacion_onsella,precipitacion_sobron,precipitacion_soto,caudal_arroyo,caudal_aragon,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
-0.18399835165767986,-0.9829265519799822,30.28,1.47,0.3,26.6,22.1,1.58,0.8,348.229,23.254,33.87,206.217,1.6,0.0,0.2,0.0,0.6,1.2,1.9,0.6,30.28,10.44,1.47,26.6,22.1,60.0,1.66,0.83
0.42110087079608916,-0.9070138128026362,1.08,7.45,0.5,69.5,38.1,2.48,1.9,271.17,29.966,60.477,147.457,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.08,18.16,7.45,69.5,38.1,150.0,34.83,1.2
0.004303538296243821,-0.9999907397361901,19.88,2.62,0.37,16.9,24.0,1.88,1.62,318.116,29.316,33.937,137.58,0.0,1.6,0.0,0.0,0.6,0.2,0.0,0.0,19.88,13.87,2.62,16.9,24.0,63.0,20.92,0.85
-0.8977433935342338,-0.4405187843504948,40.79,9.32,0.24,61.0,60.3,1.45,0.79,301.3,53.176,72.439,287.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.79,5.39,9.32,61.0,60.3,47.0,1.54,0.69
0.8520775211013093,0.5234156073655503,17.98,9.79,2.13,409.4,147.8,5.32,2.66,517.211,61.961,73.771,369.714,1.3,0.4,0.4,1.6,1.6,2.8,0.2,1.6,17.98,282.1,9.79,409.4,147.8,1041.0,87.86,3.19
-0.26781430516217486,-0.9634705485641486,13.43,2.92,0.36,31.6,41.5,1.93,1.47,340.975,32.984,32.284,147.051,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,13.43,13.52,2.92,31.6,41.5,69.0,16.1,0.84
-0.9999629591162655,-0.008606996888688453,24.84,12.86,0.73,71.3,38.9,1.75,0.64,462.886,61.683,70.455,379.752,9.2,8.2,4.4,20.9,0.1,9.5,0.0,6.2,24.84,29.37,12.86,71.3,38.9,84.0,0.7,1.25
-0.8287700871745035,0.5595892624101769,11.96,7.65,0.46,25.1,23.3,1.62,0.75,417.732,58.93,79.164,334.473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.96,16.8,7.65,25.1,23.3,47.0,1.23,0.82
0.7829801036770628,0.6220467484408675,20.46,12.49,1.06,174.6,74.3,3.89,1.88,517.825,59.988,74.492,370.819,5.0,0.0,0.5,1.0,3.0,1.4,15.9,12.6,20.46,75.6,12.49,174.6,74.3,498.0,34.01,2.29
0.6901733882429719,0.7236440382959124,1.35,5.95,0.24,157.1,103.6,2.21,2.45,343.558,18.835,64.059,192.155,0.0,0.0,0.6,0.0,0.6,0.0,4.5,11.4,1.35,5.68,5.95,157.1,103.6,132.0,72.57,1.48
-0.33346877891818705,-0.9427611433904206,14.98,7.04,0.37,21.9,17.2,1.64,0.81,226.575,38.788,47.635,110.426,1.0,0.0,0.0,6.6,3.4,2.4,4.4,0.77,14.98,11.98,7.04,21.9,17.2,49.0,1.74,0.86
-0.18399835165767986,-0.9829265519799822,8.39,3.97,0.32,32.5,14.6,1.87,0.78,433.13,34.147,29.112,192.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,10.21,3.97,32.5,14.6,60.0,1.48,0.89
-0.6839194216246107,-0.7295575540864874,24.61,6.06,0.44,30.2,28.7,1.47,0.63,346.15,38.182,47.106,165.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.61,9.46,6.06,30.2,28.7,44.0,0.7,0.56
-0.9866579328916572,-0.16280701293851646,9.28,5.13,0.38,28.3,17.5,1.91,0.76,494.643,49.746,57.875,406.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,14.13,5.13,28.3,17.5,100.0,1.34,1.0
-0.7987793728863647,0.6016240632249229,1.38,4.8,0.32,25.4,12.8,2.33,0.79,511.698,62.287,80.364,340.134,7.2,4.2,5.4,4.6,3.2,7.4,4.0,0.0,1.38,10.51,4.8,25.4,12.8,125.0,1.57,1.17
-0.9646141756912435,-0.2636654927280072,14.46,5.09,0.34,17.2,15.4,1.46,1.46,230.922,23.393,28.866,292.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46,11.45,5.09,17.2,15.4,20.0,15.69,0.63
-0.08167639533042288,-0.99665890175417,5.31,6.35,0.42,23.7,17.3,1.57,1.25,215.869,34.888,45.062,91.957,0.8,5.2,0.8,3.0,0.6,30.4,1.4,2.18,5.31,14.34,6.35,23.7,17.3,43.0,10.08,0.96
0.07309512989807755,0.9973249731081555,1.18,8.05,0.31,99.3,29.5,2.93,0.98,431.981,61.683,76.51,409.577,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.34,1.18,9.86,8.05,99.3,29.5,235.0,3.97,1.45
-0.9599326896597445,-0.2802306751992161,20.47,10.19,0.34,43.9,27.8,1.56,0.74,449.362,42.654,58.751,296.112,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,20.47,11.17,10.19,43.9,27.8,52.0,1.14,0.7
0.10738134666416309,0.994217906893952,1.28,4.08,0.31,37.9,12.2,2.06,1.32,256.838,30.301,50.974,391.349,14.6,0.6,7.2,27.8,27.2,25.0,0.0,8.6,1.28,10.11,4.08,37.9,12.2,85.0,12.09,1.29
-0.9837092937736098,-0.17976658572556214,29.49,9.79,0.27,49.6,51.9,1.47,0.7,454.047,52.042,49.246,247.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.49,6.09,9.79,49.6,51.9,50.0,0.8,0.69
-0.6321034111873488,-0.7748840413670406,19.88,5.14,0.23,17.6,18.8,1.46,1.54,169.774,12.417,10.893,187.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,6.9,5.14,17.6,18.8,20.0,18.1,0.58
0.19245158197082995,-0.9813064702716093,22.59,2.05,0.38,11.8,19.6,1.71,1.58,255.925,27.002,44.197,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,22.59,12.46,2.05,11.8,19.6,44.0,19.45,0.86
0.24284972209593583,0.970063921851507,1.09,3.65,0.3,58.6,21.7,2.48,1.47,255.013,29.302,50.042,394.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,9.5,3.65,58.6,21.7,150.0,16.83,1.09
-0.986657932891657,0.16280701293851715,16.93,6.09,0.48,24.8,19.9,1.49,1.62,255.925,28.096,39.143,342.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,18.55,6.09,24.8,19.9,28.0,21.3,0.58
-0.9769384927771817,0.21352091543979612,1.09,4.89,0.55,86.2,30.4,2.9,0.88,471.198,63.675,50.337,420.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,26.19,4.89,86.2,30.4,228.0,2.33,1.26
-0.25119006388481957,-0.9679377830240641,19.44,1.82,0.44,31.3,21.7,1.47,0.97,290.145,23.469,40.503,104.224,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,19.44,9.26,1.82,31.3,21.7,44.0,3.78,0.75
-0.5343725582809786,0.8452490573530633,1.64,9.72,1.14,221.6,110.2,2.89,2.48,451.702,64.174,81.565,436.65,1.8,0.2,4.7,0.0,0.3,0.0,0.0,3.8,1.64,68.17,9.72,221.6,110.2,297.0,74.11,1.8
-0.766658819300159,0.6420547132365637,1.43,10.22,0.64,68.0,22.8,1.74,0.77,470.603,64.653,81.565,437.493,0.1,0.0,1.1,0.0,10.6,0.0,0.0,0.0,1.43,22.39,10.22,68.0,22.8,81.0,1.41,1.06
-0.5631507242749189,-0.8263541987239094,15.05,8.98,0.3,37.5,15.5,1.54,0.68,386.612,24.742,41.625,165.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.05,9.57,8.98,37.5,15.5,51.0,0.77,0.7
0.8695893893466109,-0.49377555015997737,1.01,5.51,0.3,29.3,13.9,1.54,0.68,347.709,9.65,52.781,204.119,7.4,0.4,0.8,2.4,1.8,9.6,17.8,11.4,1.01,9.58,5.51,29.3,13.9,51.0,0.78,0.93
-0.9322892131745134,-0.3617137307297674,35.43,8.13,0.25,63.5,36.8,1.79,0.77,453.46,41.199,49.79,300.51,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.43,7.46,8.13,63.5,36.8,53.0,1.4,0.79
-0.25119006388481957,-0.9679377830240641,30.28,0.72,0.35,54.1,32.9,1.81,0.72,272.574,18.18,27.743,124.364,4.0,1.0,8.2,2.6,0.6,0.0,1.2,4.0,30.28,11.84,0.72,54.1,32.9,56.0,0.99,0.86
0.5123714121284235,-0.8587639582758031,7.28,4.16,0.41,32.2,14.1,1.46,0.74,328.698,9.705,48.004,118.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,14.55,4.16,32.2,14.1,43.0,1.14,0.84
0.7146733860429609,0.6994583270516471,14.64,7.37,1.38,276.8,147.1,4.42,2.73,510.475,60.557,55.697,384.281,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,14.64,113.35,7.37,276.8,147.1,714.0,93.42,2.56
-0.7775971469736267,0.6287628145958347,1.46,3.06,0.39,80.2,31.6,2.25,0.83,532.583,60.534,70.404,414.795,0.8,0.0,0.0,0.0,0.0,0.0,3.8,5.6,1.46,13.55,3.06,80.2,31.6,114.0,1.91,1.05
