day_cos,day_sin,aforo_Arroyo,aforo_Calatayud,aforo_Aragon,aforo_Mendavia,aforo_Miranda,aforo_castejon,aforo_palazuelos,embalse_ebro,embalse_mansilla,embalse_tranquera,embalse_yesa,precipitacion_arce,precipitacion_calatayud,precipitacion_anguiamo,precipitacion_caparroso,precipitacion_leza,precipitacion_onsella,precipitacion_sobron,precipitacion_soto,caudal_arroyo,caudal_aragon,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
-0.8287700871745037,-0.5595892624101767,-0.28005307561532805,0.27852220002941336,-0.5292235974944184,-0.524738292361154,-0.574089486424952,-0.704118615025993,-0.6738841406885504,0.9131357837031193,0.46311940749602964,-0.9174717143019703,0.43095418725593115,-0.3322509491442989,-0.3039327856427626,-0.351323588162215,-0.29369921968117685,-0.34069486589165376,-0.32432520235673806,-0.3943073793458818,-0.35736789458981827,-0.28005307561532805,-0.331979878737407,0.27852220002941336,-0.524738292361154,-0.574089486424952,-0.6401251300308751,-0.45271697207601924,0.76
0.209314645963048,-0.9778483415056569,1.038979845119149,-1.3596913379658184,-0.5925415573920866,-0.5956060393650161,-0.47348514472852443,-0.7606058094281637,0.1864737171677057,-1.5515068400333836,-1.7402575040063049,-1.280717551627054,-1.8918375440399566,-0.3322509491442989,-0.3039327856427626,-0.351323588162215,-0.29369921968117685,-0.34069486589165376,-0.32432520235673806,-0.3943073793458818,-0.35736789458981827,1.038979845119149,-0.34954523645371427,-1.3596913379658184,-0.5956060393650161,-0.47348514472852443,-0.6473745354903822,-0.14282482794094117,0.82
0.6901733882429714,-0.723644038295913,-0.6546044032778144,0.48293900354024194,-0.7191774771874228,2.7655499613895853,3.7320597306939667,1.4141511750554034,3.953162387538388,-1.6085140488828322,-0.7858430298691013,0.2896143521856452,-1.28536976912401,0.12053785659408972,-0.3039327856427626,-0.09837270060162993,-0.29369921968117685,-0.15028504865517994,-0.32432520235673806,1.596511596848385,3.248193696233936,-0.6546044032778144,-0.3984354820974363,0.48293900354024194,2.7655499613895853,3.7320597306939667,1.2918414249277408,4.644540228046375,2.29
0.7383263540031065,0.6744436188329455,-0.6447004018252006,-0.5765734428257426,-0.33926971780141424,0.16369124996207776,-0.01155535046042054,0.9340100226369538,0.6376369840923275,-1.4227278261525005,-1.2150979714860233,-0.40716027844412495,0.8359904439692163,0.12053785659408972,0.11067298330412702,-0.19955305562586395,2.039323615239752,0.1829321315086492,0.06874073987062737,-0.10734248187643791,-0.25580277935534634,-0.6447004018252006,-0.2722576625019622,-0.5765734428257426,0.16369124996207776,-0.01155535046042054,0.4762833107332031,0.21980139710282265,1.71
-0.9981855344718586,-0.060213277365792774,-0.6483018568988784,-0.2310802537933563,-0.4447996509641943,-0.360418571286265,-0.4593155191374783,-0.3087082542107991,-0.6948684786850445,0.947754214331654,0.9856808180012616,-0.3186282514666913,1.194608943848305,2.9378904256329523,-0.3039327856427626,0.6098897845680081,-0.29369921968117685,0.8493664918363075,-0.32432520235673806,2.618824044083279,0.09967512396530556,-0.6483018568988784,-0.29845932109545387,-0.2310802537933563,-0.360418571286265,-0.4593155191374783,-0.4480158853539396,-0.45525837356559445,0.94
-0.21772323039653224,-0.9760105506323682,1.038979845119149,-1.4950095036701696,-0.4447996509641943,-0.6259779309380998,-0.500407433351512,-0.6476314206238224,-0.6738841406885504,-0.23554205896902175,-1.067343902108409,-1.088963822503013,-0.705054936033814,0.47270692772394757,-0.3039327856427626,0.20516836447107215,-0.29369921968117685,-0.34069486589165376,-0.28501860813400154,-0.3943073793458818,-0.2811940581639643,1.038979845119149,-0.28762735050373106,-1.4950095036701696,-0.6259779309380998,-0.500407433351512,-0.4951370208407351,-0.45271697207601924,0.83
0.9976303053065857,0.06880242680231986,-0.6194902163094563,-0.4758045960246301,0.3994398143380468,0.21275353634936675,-0.21134707129417102,0.171432898207651,-0.5794546197043272,0.6624859614943923,0.6888736182385082,-0.2446170528174065,1.0072569213160407,-0.2316312145357681,-0.3039327856427626,-0.09837270060162993,-0.29369921968117685,-0.05508014003694308,-0.24571201391126501,-0.053536563600917214,-0.30658533697258233,-0.6194902163094563,0.10276272474119849,-0.4758045960246301,0.21275353634936675,-0.21134707129417102,0.044943685892536514,-0.438898101476454,1.85
0.4975132889071803,-0.8674563547295971,0.11610698248922488,-0.9623741705785741,-0.6769655039223108,-0.6991819772937375,-0.6024287376070443,-0.8170930038303341,-0.10730701478321104,-1.7164136403779193,-1.9030354963405116,-1.152281387887382,-1.798296198134788,-0.3322509491442989,-0.3039327856427626,-0.351323588162215,-0.29369921968117685,-0.34069486589165376,-0.32432520235673806,-0.3943073793458818,-0.35736789458981827,0.11610698248922488,-0.37047728773231375,-0.9623741705785741,-0.6991819772937375,-0.6024287376070443,-0.6654980491391497,-0.2830784226468735,0.84
-0.03012030484690836,-0.9995462806873573,-0.12068868860508748,-0.8587262138688582,-0.3814816910665263,-0.5901546742108728,-0.5925099996933119,-0.7700203418285254,-0.7892979996692678,-0.18477545597630987,-1.6919663230744013,-0.5615988557016443,-1.704002583661478,-0.3322509491442989,-0.3039327856427626,-0.351323588162215,-0.29369921968117685,-0.34069486589165376,0.8548726243253583,-0.3943073793458818,-0.35736789458981827,-0.12068868860508748,-0.29055491012311563,-0.8587262138688582,-0.5901546742108728,-0.5925099996933119,-0.5712557781655586,-0.46653584267558446,0.82
-0.8820480249558534,0.47115950767386416,-0.6447004018252006,1.931131287567661,4.705061087379477,2.7787889910496477,5.007326033888119,2.741600243506412,4.645645541422692,0.8270250982380657,1.2282663409281933,0.8269412826074879,1.0216800458385513,5.352764056237692,0.8806551256340649,1.7228736898345822,-0.23679622370749565,3.2294892072922297,-0.10813893413168706,7.963545259451672,0.5059355849031933,-0.6447004018252006,6.100746872936263,1.931131287567661,2.7787889910496477,5.007326033888119,3.274553818102906,5.985764864169695,3.98
