day_cos,day_sin,aforo_Arroyo,aforo_Calatayud,aforo_Aragon,aforo_Mendavia,aforo_Miranda,aforo_castejon,aforo_palazuelos,embalse_ebro,embalse_mansilla,embalse_tranquera,embalse_yesa,precipitacion_arce,precipitacion_calatayud,precipitacion_anguiamo,precipitacion_caparroso,precipitacion_leza,precipitacion_onsella,precipitacion_sobron,precipitacion_soto,caudal_arroyo,caudal_aragon,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
0.9750645322571948,0.2219215130041655,0.008912151648040741,0.07829364399520303,0.03791469194312796,0.007546306883146579,0.0034397506180801887,0.05993690851735014,0.017679558011049718,0.7437560180464506,0.5273845854165314,0.6247093988708069,0.2817106167489799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008912151648040741,0.004577565963518187,0.07829364399520303,0.007546306883146579,0.0034397506180801887,0.010113268608414239,0.0004295315579362273,0.8
0.9711000518829505,0.2386727660059501,0.00834630074975244,0.07829364399520303,0.028436018957345967,0.008003658815458494,0.0036547350317102014,0.05993690851735014,0.028729281767955805,0.7437560180464506,0.5273845854165314,0.6277814679508468,0.2817106167489799,0.0,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.0,0.00834630074975244,0.003517393759846225,0.07829364399520303,0.008003658815458494,0.0036547350317102014,0.010113268608414239,0.001427560766082167,0.78
0.9668478136052775,0.255353295116187,0.00834630074975244,0.07829364399520303,0.030805687203791465,0.010061742510862106,0.004084703858970226,0.0615141955835962,0.02541436464088398,0.7437560180464506,0.5265729498084539,0.6308673751798959,0.2817106167489799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00834630074975244,0.0035570263655909716,0.07829364399520303,0.010061742510862106,0.004084703858970226,0.010517799352750809,0.0010864621759563394,0.76
0.9623090774541486,0.2719581575341055,0.00834630074975244,0.07915024841528183,0.030805687203791465,0.0072414055949386385,0.004192196065785231,0.06624605678233438,0.02430939226519337,0.7437560180464506,0.5257775469125381,0.633967120557954,0.28198144566431016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00834630074975244,0.0038939035144213143,0.07915024841528183,0.0072414055949386385,0.004192196065785231,0.012135922330097087,0.0010359290514932538,0.79
0.9574851883550393,0.288482432880609,0.00834630074975244,0.07812232311118726,0.04265402843601895,0.00807988413751048,0.004299688272600237,0.07097791798107254,0.02430939226519337,0.7437560180464506,0.5249659113044608,0.6370668659360122,0.28198144566431016,0.0,0.0,0.023696682464454975,0.0024096385542168677,0.006289308176100628,0.0,0.0,0.0166358595194085,0.00834630074975244,0.005568381107136842,0.07812232311118726,0.00807988413751048,0.004299688272600237,0.013349514563106795,0.0010359290514932538,0.81
0.9523775757303975,0.304921224656289,0.00834630074975244,0.07829364399520303,0.04028436018957346,0.007851208171354524,0.004299688272600237,0.06624605678233438,0.02430939226519337,0.7451092652482807,0.524170508408545,0.6395438946086571,0.28198144566431016,0.0,0.0,0.002369668246445498,0.0,0.0020964360587002098,0.0,0.0,0.0,0.00834630074975244,0.005152238746817007,0.07829364399520303,0.007851208171354524,0.004299688272600237,0.012135922330097087,0.0009853959270301686,0.83
0.9469877530760753,0.3212696616923644,0.00834630074975244,0.07829364399520303,0.04739336492890995,0.007927433493406508,0.004407180479415242,0.06624605678233438,0.02320441988950276,0.7451092652482807,0.5230991494058828,0.6426574781357244,0.28198144566431016,0.0,0.08812260536398467,0.12322274881516587,0.03132530120481928,0.025157232704402514,0.00936768149882904,0.07005253940455342,0.041589648798521256,0.00834630074975244,0.006361033222031765,0.07829364399520303,0.007927433493406508,0.004407180479415242,0.012135922330097087,0.0009222295214513115,0.84
0.9413173175128471,0.3375228995941133,0.00834630074975244,0.08274798697961282,0.04265402843601895,0.00899458800213431,0.009566806406535526,0.07413249211356467,0.02541436464088398,0.7478181254687276,0.5230991494058828,0.6464076165172146,0.28198144566431016,0.01020408163265306,0.045977011494252866,0.08056872037914692,0.021686746987951807,0.0440251572327044,0.00234192037470726,0.30647985989492116,0.36534195933456565,0.00834630074975244,0.005568381107136842,0.08274798697961282,0.00899458800213431,0.009566806406535526,0.013754045307443365,0.001515993733892567,0.86
0.9353679493131483,0.35367612217637157,0.009053614372612817,0.0837759122837074,0.04028436018957346,0.032624437838249865,0.09921530689025046,0.08832807570977919,0.1834254143646409,0.7586866877855246,0.5223037465099669,0.6495350381932911,0.2817106167489799,0.0,0.0,0.01658767772511848,0.004819277108433735,0.012578616352201257,0.0,0.12784588441330996,0.18317929759704252,0.009053614372612817,0.005003616475274208,0.0837759122837074,0.032624437838249865,0.09921530689025046,0.01901294498381877,0.07048107534488858,0.88
0.9291414114031743,0.36972454289067314,0.008487763474324516,0.08343327051567587,0.06398104265402843,0.11990243158777343,0.09276577448135011,0.24447949526813878,0.09502762430939227,0.7614121087234763,0.5217680670086358,0.6520397431639543,0.2806170811285901,0.01020408163265306,0.0,0.018957345971563982,0.0024096385542168677,0.05031446540880503,0.04449648711943793,0.24693520140105077,0.28946395563770794,0.008487763474324516,0.009442468318685783,0.08343327051567587,0.11990243158777343,0.09276577448135011,0.08373786407766991,0.01747182778311183,1.4
0.9226395488404876,0.3856634062436071,0.013014570660630925,0.08343327051567587,0.06398104265402843,0.08697309246131565,0.16209824787702892,0.277602523659306,0.29723756906077353,0.7737167218296283,0.5225634699045516,0.6551948411380493,0.2806170811285901,0.007653061224489795,0.0,0.07582938388625593,0.007228915662650602,0.05450733752620545,0.2576112412177986,0.6164623467600701,1.0,0.013014570660630925,0.009174948229908747,0.08343327051567587,0.08697309246131565,0.16209824787702892,0.10032362459546926,0.2010207691141543,1.56
0.9158642882672872,0.401487989205973,0.01796576602065356,0.08343327051567587,0.2037914691943128,0.3630612089336077,0.7838331720950232,0.5441640378548895,0.8751381215469615,0.833368426282332,0.5281962210246087,0.6577133842577215,0.28417107189485713,0.0,0.007662835249042145,0.24644549763033174,0.004819277108433735,0.06708595387840671,0.03044496487119438,0.38704028021015763,0.8530499075785581,0.01796576602065356,0.0642345457607974,0.08343327051567587,0.3630612089336077,0.7838331720950232,0.3127022653721683,0.8848602759108596,2.38
