day_cos,day_sin,aforo_Arroyo,aforo_Calatayud,aforo_Mendavia,aforo_Miranda,aforo_castejon,aforo_palazuelos,caudal_arroyo,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
-0.5343725582809793,-0.8452490573530629,19.88,7.59,29.4,23.2,1.48,0.75,19.88,7.59,29.4,23.2,45.0,1.21,0.72
-0.5197438121555157,-0.8543221697498269,19.88,7.82,29.6,22.0,1.48,0.75,19.88,7.82,29.6,22.0,45.0,1.23,0.7
-0.5049610547215202,-0.8631421280499115,20.15,7.56,28.6,22.1,1.48,0.75,20.15,7.56,28.6,22.1,45.0,1.23,0.69
-0.4900286664290594,-0.8717063187093217,19.99,7.84,30.9,25.0,1.55,0.75,19.99,7.84,30.9,25.0,52.0,1.23,0.73
-0.4749510720670502,-0.8800122039735356,19.88,7.76,35.3,23.4,1.64,0.76,19.88,7.76,35.3,23.4,61.0,1.29,0.76
-0.4597327394521046,-0.888057322629493,19.88,7.01,32.8,26.6,1.68,0.76,19.88,7.01,32.8,26.6,64.0,1.32,0.81
-0.4443781781046134,-0.8958392907349089,19.88,6.61,32.1,26.3,1.66,0.77,19.88,6.61,32.1,26.3,63.0,1.4,0.82
-0.4288919379124841,-0.9033558023246842,19.88,6.61,29.2,25.7,1.65,0.77,19.88,6.61,29.2,25.7,62.0,1.4,0.83
-0.41327860778290443,-0.9106046300942162,17.74,6.61,28.2,24.7,1.65,0.78,17.74,6.61,28.2,24.7,62.0,1.46,0.81
-0.3975428142825566,-0.9175836260593934,14.71,6.61,27.9,22.7,1.66,0.8,14.71,6.61,27.9,22.7,63.0,1.61,0.8
-0.3816892202666594,-0.924290722193093,14.7,6.61,28.5,24.6,1.65,0.8,14.7,6.61,28.5,24.6,62.0,1.65,0.79
-0.3657225234972692,-0.9307239310379793,14.98,6.61,31.9,19.2,1.68,0.79,14.98,6.61,31.9,19.2,65.0,1.57,0.8
-0.34964745525122826,-0.9368813462954315,14.67,6.53,27.1,18.8,1.64,0.79,14.67,6.53,27.1,18.8,61.0,1.57,0.81
-0.33346877891818705,-0.9427611433904206,14.47,6.25,27.5,24.0,1.58,0.79,14.47,6.25,27.5,24.0,55.0,1.53,0.81
-0.31719128858910595,-0.9483615800121716,14.88,6.25,27.9,21.4,1.59,0.78,14.88,6.25,27.9,21.4,56.0,1.48,0.81
-0.300819807635668,-0.9536809966304455,14.97,6.25,26.9,19.5,1.62,0.78,14.97,6.25,26.9,19.5,59.0,1.5,0.79
-0.2843591872810036,-0.9587178169872964,14.88,6.25,26.9,15.8,1.6,0.79,14.88,6.25,26.9,15.8,57.0,1.57,0.78
-0.26781430516217486,-0.9634705485641486,14.98,6.25,26.9,15.7,1.58,0.79,14.98,6.25,26.9,15.7,55.0,1.57,0.78
-0.25119006388481957,-0.9679377830240641,14.85,6.25,26.9,16.6,1.59,0.79,14.85,6.25,26.9,16.6,56.0,1.57,0.81
-0.23449138957041052,-0.9721181966290612,14.22,5.87,28.4,20.4,1.63,0.82,14.22,5.87,28.4,20.4,60.0,1.84,0.87
-0.21772323039653224,-0.9760105506323682,14.46,5.55,26.9,24.0,1.69,0.7,14.46,5.55,26.9,24.0,66.0,0.8,0.92
-0.20089055513063528,-0.9796136916454901,14.6,5.55,34.0,27.3,1.67,0.7,14.6,5.55,34.0,27.3,63.0,0.8,0.89
-0.18399835165767986,-0.9829265519799822,14.8,5.55,36.3,18.3,1.71,0.7,14.8,5.55,36.3,18.3,68.0,0.8,0.87
-0.1670516255021195,-0.9859481499638303,14.98,5.55,30.3,18.9,1.63,0.7,14.98,5.55,30.3,18.9,60.0,0.8,0.85
